item_id,language,name,nb_views,description,created_at,Difficulty,Job,Software,Theme,duration,type
148389,en,"Advanced Configuration: Naming Convention, Audience and Security",42.0,"Now that you have seen how to set up Business Solutions in SalesTim, we will focus on advanced options. For example, you want to set up an advanced and differentiated naming convention depending on team templates.Or, you would like to appoint permanent members or owners for all teams created from a template. Or, you want to target the audience for which the team template is intended.We will see how to do this in this tutorial.As explained in the 1st tutorial, I create a new business solution.First of all, on the Naming Convention, I have the option to add a prefix, a suffix or any element of the user’s profile, the Azure AD profile.For example, I want to create a template for the sales department: in the naming convention, I want to indicate the country and the fact that this team is dedicated to the sales department. The country is displayed in the user profile so I will indicate it as an automatic value added to the creation. This will therefore include the country indicated in the user profile of the person making the request. I will then add at the end “- Sales Dep”to indicate that the profile is associated to the sales department. I can then do the same for all the elements, whether it is the description or the welcome message.This way, I can make sure that all the elements are created automatically and take all the requester’s information. If you wish to go further, you can refer to the documentation which indicates all the possibilities or contact us directly.This solution is only intended for sales departments. I would like to ensure that it appears only for people who have a sales function. Indeed, users in the operations or HR departments have no interest in seeing this. So, I go to the ""Audience Targeting"" section. I can thus set up from any data in a given user profile whether or not this business solution will be displayed. I enter here. I enter here the fact that this solution will only be available to users who have a sales function.To go further on audience targeting, you can refer to the documentation and/or contact us directly.Finally, about security, I want to make sure that all these teams are private and that the sales manager or someone from the IT management is a member of each created team linked with this template.I will therefore add them as permanent members by entering their first and last names.If this person changes position or leaves the company, I simply remove this person from the template and replace them with the new one.This new person will then be added to all the teams that were previously created from this template.I then save the business solution and make it available to users in the catalog.I create a new team with this solution,select it,enter the nameand then I find that the different elements are created automatically.I then start creating the teamand, a few minutes later, here I am with all the elements: a team with the right naming convention, owners and permanent members, the list of channels, tabs, etc.You have seen here a detailed example with a particular use case scenario about the sales department.The possibilities are unlimited! For your department teams (Sales, HR, Marketing, etc.) or for your teams dedicated to projects, sales management, launching of new products, etc. It's up to you!",2019,N/A,[],['Salestim'],['Other Products'],265.0,tutorial
148390,en,SalesTim: adoption and governance driving force for Microsoft Teams,123.0,"Good morning and welcome! Do you wonder how to facilitate the adoption and governance of Microsoft Teams for the different departments within your company? This is what SalesTim is all about.In order to enable effective teamwork around Microsoft Teams and make the best use of this application, on one hand it is essential to promote the adoption by all the different departments in your company. On the other hand, it is important to establish a defined framework to avoid the profusion of groups, sometimes in duplicate, resulting in a loss of efficiency and overinformation. This will inevitably put a break on adoption...Then, how can you get Microsoft Teams customized and adapted to your company's departments? How do you create team templates that meet your needs?How to help get familiar with teams created for users? How to ensure that teams are clearly organized? How to ensure satisfactory governance both for the businesses and the IT departments of the company? With SalesTim, you can create a catalog of Business Solutions in Microsoft Teams using team templates with their own levels of governance. Team templates include the list of channels, tabs, and pre-configured site and planner tabs. Simply create team templates that meet your needs: project management, response to a call for bids, recruitment management... The possibilities are endless and customizable! Set up a level of governance adapted to each of your templates and according to your needs: naming convention, an owner, permanent members... And much more! Everything is in your hands!To understand how the solution works, we will first experience it from the end-user's perspective, then from the administrator's point of view. To do this, we are now in the shoes of a Contoso project manager.SalesTim is an application in Microsoft Teams.In the homepage, I find all the teams of which I am a member.I can easily find a team thanks to the research tool.I want to create a new team to launch my project. I click on ""New team""and access the catalog of business solutions, which has been made available by the company.I then have the opportunity to create a team dedicated to the sales Department,to the HR Department or the management of new project. So, I choose this business solution.I enter the name of my project: Paris.A naming convention appears directly because the name of the team will be ""Paris - New Center"".I then make the request.Once the team is created the channels and information pushed by the company appear.For example, it could be a planner with a list of tasks already integrated.As a project manager all I have to do is assign them.You have seen how easy it is to have a created team ready to use and adapted to a specific business. We will see how to add a new business solution to the company's catalog. As an Office 365 administrator, I go to SalesTim in the catalog part and I create a new business solution.To do this, I select an existing team that will serve as a template. I then enter the name of the template,what I want to replicate between applications, tabs, etc. I then select which naming convention will be applied.I indicated I want an approver.I have the possibility to target the right audience. I then define whether the teams created from this template are private or public. I define members or permanent owners. Finally, I define the content of the email sent to the owners.That's it, the new business solution is available to my users.Thanks to SalesTim you have seen how easy it is to provide business solutions in Microsoft Teamsand to ensure the governance of the teams created.Thank you for following this introduction video and I suggest you to meet us right away in the video tutorial to learn more about SalesTim.",2019,N/A,[],[],[],318.0,use_case
148391,en,OneDrive & Office Lens – Complete your expense form in 2 min!,584.0,"- Hi! You look terrified, what's going on? - Yes, I have a problem. The accountant is chasing me...- Oh, I see... but... don't you think she's pretty?- No, no, it's not what you think! She is after me because it's the end of the month and I still haven't sent her my expense form. It's always so complicated, I have to scan all my documents, send them to her, fill in an Excel sheet. I don't have time for that!Well, I guess you don't know about Office Lens! Let me show you how it works.Office Lens is a free application that you can link to your OneDrive account. I use it for my expense form. Forget about photocopiers and scanners.Once the application is downloaded and installed, I just take a picture of my tickets and receipts.Right, but centering a document is quite hard. Believe me, I already tried.Not so fast! With Lens there's no need to bother centering. The application does it on its own and look, I can even photograph several documents in a row.I will be able to collect all my receipts in a single PDF file.I will then save it in a OneDrive folder.So from OneDrive, I share this file with the accountant.She can, on her side, open the PDF and retrieve all the information she needs.In addition, Lens will automatically transcribe the text content of the photos, which allows it to copy and paste without risk of error.- Oh... I see! Anyway, do you get along well with the accountant?- She absolutely loves me!",2019,N/A,[],['OneDrive'],"['Organize', 'Mobility']",123.0,use_case
148392,en,OneDrive – Find all the documents someone shared with you,88.0,"- Hello I need the document Steven shared with you. Tell me what are the sticky notes on your screen for? - Speaking of which, these are the locations of the documents I have been shared with. Since they are everywhere, I try to list them to find them easily. So wait...Steven's document... I will find it... Can you come back tomorrow?OK... Stay put, I will show you a couple of things which can help you.In Office 365, I can find all the documents I have in shared with in one place.When I log in to my OneDrive, I only have to click on the ""Shared"" menu.And then, as if by magic, I find all the folders or documents that I've been shared with, whether they are stored on OneDrive or SharePoint.To make it easier, I can filter the name of the person who shared the document with me.Finding all the documents shared by Steven is easy as ABC! And look at the last column, I can even know when last modifications were made and by whom.- No need to write down who shared documents with you and when. Everything is gathered in one drive and filters make it easy for you to find everything!- Very convenient, indeed! Well... Now, all I have to do is remove my sticky notes!",2019,N/A,[],['OneDrive'],"['Share', 'Organize']",97.0,use_case
149318,en,Powerpoint - Creating and Publishing videos easily,65.0,"- Hey, are you having lunch with us?- Oh my... I don't have time, the manager asked me to do a paper procedure to use the new management application. The document will be at least 50 pages long, I have to integrate 250 screenshots and the explanations that go with it...- Really? Don't you think one or more tutorial videos would be more effective and easier? No more paper documents, no one wants to read them anymore.- I would love to, but it's not my job and we don't have the tools...- That's what you think, but let me show you how you can handle it. You know PowerPoint, right?Since you want to film this application, you can use the screen recording tool in PowerPoint.In the options, you can activate the ""Recording"" tab if it does not appear automatically.You will find everything you need to create a video!With screen recording, the application will capture everything that happens on the screen, and you can record your explanations at the same time.Once it is done your video is ready! A player is automatically integrated and you can adjust some settings using the ""Format"" and ""Playback"" tabs.For instance, you can cut the beginning of the video if you have a moment of hesitation...Then, look, with the ""Recording"" tab you can publish your video directly on Stream. No need to export or compress. In short, you don't have to be a video expert, PowerPoint does everything!This way you will be able to manage who can access the video.It can even be easier if you save this PowerPoint andpublish it on a Teams or Yammer channel for example.- See, you don't have to be Steven Spielberg to be a director!- Yes, it is crystal clear, thank you... I will save time and especially catch my audience more... I plan to release my next feature film tomorrow evening. - So, where shall we eat?",2019,N/A,[],['PowerPoint'],['Produce'],176.0,use_case
149320,en,Teams Call - Save money by sharing a telephone line,517.0,"- Do you know that your headset is still on your head?- Yes, I know... I must remain available to answer calls that arrive in my Department.- Really? What about your colleagues? Can't they answer for you when you are taking a break?- No... Because of budget constraints we only have one phone line for the whole team. I am delighted...Oh, shoot! Wait, I might have a solution for you! Let me tell you what I did for my team.With the call function in Teams, it is possible to share incoming calls on a line so that several people can process them.In the Teams call settings, it is possible to create a call group.I add my team members, even if the call function is NOT activated in their Teams! I can even choose how calls are distributed: either everyone is solicited at the same time or members are solicited one after the other.When I receive a call, I stop worrying: if I am not available to answer, I know that someone will do it for me. Besides, we can share this task with the team, so it's fair for everyone!- See, it is not necessary to open a line to all team members if they don't need it. With Teams, one line for the team is all you need!- Wonderful! Now, I will be able to take real breaks thanks to you.",2019,N/A,[],['Microsoft Teams'],"['Communicate', 'Telephony & Visio']",101.0,use_case
150399,en,Whiteboard Detection in Teams,81.0,"During a presentation, Teams automatically detects the location of a whiteboard.You don’t have to do anything.The whiteboard becomes transparent so that its content is always visible.",2019,N/A,[],['Microsoft Teams'],['Collaborate'],26.0,tutorial
150401,en,Automatic Data Entry in Excel,57.0,Enter geographic or stock dataEven if they contain spelling errors...Select your cellsDefine the Geography data typeSelect data to populate your columnsFill in your table as you wish...,2019,N/A,[],['Excel'],['Produce'],41.0,tutorial
150402,en,Convert a picture into Data with Excel,89.0,"In Excel Mobile, tap this icon to take a picture of a printed data table.Reframe your picture.Tap ""Insert"".Your picture is automatically converted to a table.",2019,N/A,[],['Excel'],"['Produce', 'Mobility']",25.0,tutorial
150405,en,Convert handwritten texts or drawings with Powerpoint,35.0,"Use the ""Draw"" tab to write or draw shapes.Click on ""Lasso Select"" and circle your drawings.You can convert them into shapes and textTo then modify them as usual.",2019,N/A,[],['PowerPoint'],['Produce'],33.0,tutorial
155003,en,The Interface,22.0,"OneDrive is an online library for storing and organizing your personal and professional documents.In this application, you can access your documents, pictures and other files and share them from any device.You can also use Office mobile applications to collaborate wherever you are.Let's see what the application looks like.At the top left, you will find the user icon to manage your accounts, for example to add one.In the ""Active Files"" section, you can quickly open files you have been working on recently.Below, you can quickly access your photos, offline files, the recycle bin and application settings.The first tab displays your files and folders stored in OneDrive. Select one of them to open it...The 3 dots offer various actions such as sharing or making available offline.At the top, you can filter, search and load or create a new document by touching the ""+"" button.On the second tab, you will find your recently used files.In the middle, this icon enables you to launch Office Lens.With this tool, you can scan, crop and enhance whiteboard and document pictures to make them more readable.You can convert pictures to PDF, Word and PowerPoint files and save them directly in OneDrive.The next tab displays files shared with you by other people.Finally, the “Libraries” tab enables you to access SharePoint groups of which you are a member.",2019,N/A,[],['OneDrive'],[],109.0,tutorial
155004,en,Save Documents in OneDrive from Other Apps,18.0,"The advantage of using OneDrive as a storage space is that you can access your files wherever you are: from your computer, mobile phone or any device connected to the Internet. So make it a habit to save your documents in OneDrive to find them easily.On your mobile phone, when you work on a document using one of the Office mobile applications (Word, Excel or PowerPoint), you can save your files directly in OneDrive without leaving the application.When you have finished your work, click on the 3 dots at the top of the screen and touch “Save”.Name your document.The application displays several locations to save your file, including OneDrive.Browse to the location and save.When you reopen your OneDrive application, you will find your file where you saved it.",2019,N/A,[],['OneDrive'],[],68.0,tutorial
155005,en,Create Documents Directly in OneDrive,15.0,"The ""+"" button at the top of the screen displays several options to create items directly in OneDrive.You can scan a document: this option opens Office Lens in which you can take a picture of your document, whiteboard etc. and convert it directly to a PDF file that you can save in your space.The “Upload” option enables you to upload a file from your phone. Browse your pictures and files to add it to OneDrive.You can also take a photo and create a folder from this menu and directly create a Word or PowerPoint document.These two options open the related Office application.Start writingand return to OneDrive: your content is saved automatically.",2019,N/A,[],['OneDrive'],[],56.0,tutorial
155006,en,Open and Edit Documents in OneDrive,12.0,"In the OneDrive application, you can open a document by selecting it in the list.You can view the whole document in OneDrive. To edit it, touch the application icon to open it.The related mobile app opens. You can edit the document and close it when you are finished.Changes are saved automatically.",2019,N/A,[],['OneDrive'],[],30.0,tutorial
155007,en,Share Documents,14.0,"You can share files, pictures and folders from the OneDrive application as you would do on a computer.To do so, select the file or folder you want to share by pressing and holding it, then select ""Share"". You can also use the 3-dot menu.Then select your sharing method.Here, you can choose who you would like the link to work for. Below, you can allow editing by checking or unchecking the box, and prevent your file from being downloaded if you do not want people to edit it.Then, enter the name or email address of the people with whom you want to share your document.Add a message if necessary and send.The recipients will receive an email containing a link to access the document.You can also copy the link. OneDrive creates a URL for your file and saves it to the clipboard on your phone. Go to the location to insert the link, for example a message, and paste the link.If you select “Outlook”, the application opens and displays a message containing the link to access the file you want to share.Then, enter the email address of the persons with whom you want to share the file and send your message.Touch “Send a copy” and select an application to attach the file and send it. The application opens with the file attached.To stop sharing, touch the 3 dots at the top of the window and select “Manage access”.From this window, you can delete a share link, change to view only or stop sharing completely.Finally, the ""Shared"" tab at the bottom contains the files shared with you and those you have shared with others.",2019,N/A,[],['OneDrive'],[],125.0,tutorial
155008,en,Work Offline,17.0,"OneDrive allows you to define files or folders as available ""Offline"" to view them at any time, even when you are not connected to the Internet. Local changes made to these files will synchronize the next time your device is connected to the Internet.Select the file or folder you want to make available offlineand then, in the 3-dot menu, select this option. The items selected for offline access then have the synchronization icon.OneDrive also lists these items in the ""Offline Files"" that you will find by touching the user icon in the top left corner.You can instantly find all your files and folders offline.If you download large files and/or multiple files at once,OneDrive indicates the current download.To stop viewing a document in offline mode, select the file and, in the 3-dot menu, choose “Remove From Offline”.",2019,N/A,[],['OneDrive'],[],70.0,tutorial
155009,en,Scan documents,18.0,N/A,2019,N/A,[],['OneDrive'],[],90.0,tutorial
155010,en,Find Documents and Folders Shared with You,7.0,"When someone shares a OneDrive file or folder with you, you receive a message or notification on your device. These documents are then displayed in the “Shared” tab in the application.The ""Shared"" tab contains the files shared with you and those you have shared with others.You can sort this view to find your documents easily.You can sort this view to find your documents easily. You can sort by name in alphabetical order, date of sharingor by the name of the person who shared the document.By clicking on the 3 dots next to a document, you can view details and manage access to files you have shared.In the ""Discover"" tab, OneDrive displays a recommendation of documents that may interest you.These documents come from shared spaces OneDrive or SharePoint and either have a recent activity or a high modification activity.",2019,N/A,[],['OneDrive'],[],64.0,tutorial
156433,en,Getting Started with Outlook Mobile App,59.0,"Hello and welcome to this outlook mobile discovery tutorial.Once your application is installed opening to log in for the first time feeling your email address.And at your account.You get to the login screen where you must feel in your password before logging in.Congratulations you are not locked into outlook. Let's do a quick tour of the application.When you open it, you get in your inbox. This is where you will find all your received emails.Use the search tab symbolized by a magnifying glass to search for emails or Contacts.You will also find your company directory and you can create new Contacts. Finally, the calendar tab enables you to access your calendar to plan your business meetings.When you tap your profile picture on the upper left, you find the least of different folders in your inbox.You can access your drafts archived emails or sent emails.When you have the cock wheel on the bottom left, you can access your outlook settings. You will find your office account settings email settings and those of your calendar.In another video, we will explain how to manage notifications for these 2 items from the screen. The first thing to do before using outlook will be to create your custom signature so that it is automatically added at the end of your emails.Write your new signature and go back to the menu to confirm it.Of course, you can modify it at anytime.",2019,N/A,[],['Outlook'],"['Discover', 'Communicate', 'Mobility']",113.0,tutorial
156434,en,Outlook Mobile for Daily Use,35.0,"In this tutorial we will have a look at outlook mobile features the ones that will be most useful in your daily life.When you open your outlook application. You arrive directly in your inbox a better not the Top right enables you to write a new email.Start by adding one or more recipients.On the two line and telephos letters of a contact name.Outlook displays several people within the company directory.If you don't find the person you are looking for tap search directory to view more results select the person you wish to contact.You can also add a recipient, which is a person external to the company.If you can take this person for the first time enter their email address directly later we will see how you can add this person to your outlook Contacts and how to synchronize this Contacts on your Phone.Then add the subject of your email in the appropriate field and write the content of your message.Sometimes you will have to include a photo in your email to give your recipient more information to do this that the attachment. I can and select take photo.If it suits you confirm.It is automatically added to your email.Once you're done send your email by tapping this button.It will bring you back to your inbox note that it is divided into 2 parts focused and other in the focused inbox.You receive emails from colleagues inside or outside your company in other you will find the emails sent by 3rd party services. For instance, newsletters to which you have subscribed besides you just received a new email. You have several options to reply first that the email to open it at the bottom of your screen.You can directly tap reply to write and send back a message to this contact, however, by tapping on the arrow on the left other options are available.Forward to resend this message and its attachments to other people.Edit recipients to reply to the person who wrote to you by adding other recipients.When you receive a lot of emails to avoid getting confused start sorting them gradually. It is recommended to store them in different folders select an email and select move to folder.Then create a new folder and name it.Your email is transferred into your new folder to find all your folders types your profile picture to access the menu. In this pain, you will find a list of all the folders. You have created In addition to your inbox tap it to open it and access its content.You can also filter your emails to find them more easily.Do this type of filter button and choose from the following options and read to display emails you have not opened yet.Flagged for emails to which you have associated a task.Attachments to show only emails with attachments.To remove a filter tap Anita gain.Jax S you contact list in outlook type the magnifying glass tab.Tabbed his button to display the least of all your outlook Contacts.These are context, you have added regardless of your company directory.To add a new contact that the add symbol at the Top right or directly from the search tab that the create button.Nodes have outlook needs you to authorize the application to access your phones contact list.Section is done from the Phone settings.Feeling your contact information and tap done to save it your new contact is added to your outlook directory know that you can save the Contacts you created in outlook in your iphone's directory to do this go to your application settings.Then in your account settings select save Contacts.Now you will find other your outlook Contacts in your directory.",2019,N/A,[],['Outlook'],"['Communicate', 'Mobility']",286.0,tutorial
156435,en,Go further with Outlook Mobile,34.0,"In addition to sending emails outlook mobile office. Several other handy features such as managing your calendar to access this feature that the appropriate tap your calendar is displayed in agenda. View you will find your appointments and upcoming events. You can choose a different view by tapping this button day to view your appointments one day at a time.Three day to view 3 days side by side.Month to display all events for the coming month.To create a new appointment tab the add button at the Top right.Enter a title and feeling the information before confirming.You knew meeting is added to your calendar.To make sure you never forget an appointment outlook sends you notifications at the times, you choose.To set these notifications go in the menu by tapping your profile picture.And tap the cog wheel.In the calendar settings open the notifications options choose the default time for notifications on appointments.You can also set up notifications for your emails.You can modify the sound associated with the notifications of messages sent and received you can also choose to completely disable email notifications.For instance, if you were in training and you do not want to be disturbed. Besides take the habit in this case to activate automatic replies of non availability to inform your Contacts that you will not read your emails for several days to do this go to your account settings.And at the activation button.You can then write message that will be automatically sent to colleagues trying to contact you.You can also write a separate message for people outside your company by activating this button.",2019,N/A,[],['Outlook'],"['Communicate', 'Mobility']",144.0,tutorial
161362,en,Manage Your Working Time in MyAnalytics,94.0,"Insights and MyAnalytics help you optimize your working time with tips. Depending on your activities and work patterns, several tips are available. For instance, you can reserve time in your calendar for individual work.Your status will be set to “Do Not Disturb” during this time range. You can find other tips and analyses in “MyAnalytics” dashboard.",2019,N/A,[],['Outlook'],"['Produce', 'Organize', 'Other Products']",34.0,tutorial
161396,en,Security Options for Sharing,42.0,"We have previously seen several methods to share files or folders from your one drive. There are also security options, which enable you to completely manage access to your files.If you select other methods of sharing some of the following settings may no longer be available. Perceval you can allow editing.By checking this box collaborators with whom you share your document will be able to edit it.If you uncheck it, they will only be able to view the document when these boxes unchecked the black download button becomes available.By activating it, you provide additional protection to your document and prevent your collaborators from downloading it on their desktop and this from retrieving it.The following option enables you to set an expiration date for your share.With this feature your collaborators will have the possibility to access your documents until a date. You define then the document will become private again and they will no longer be able to access it.Finally, you can set a password to protect your document make sure to use a strong password with lower and upper case letters as well as numbers and special characters.Once it is, you find?Provide his password to your collaborators.When they receive, the link to your document.They will have to fill it in before they can access your file.",2019,N/A,[],['OneDrive'],"['Share', 'Collaborate']",114.0,tutorial
161397,en,Sync OneDrive for Business to your computer (Windows 10 - 1903),56.0,"The one drive synchronization application is available with office 2016 or can be downloaded free of charge on the microsoft.com website. It allows you to synchronize your library with your computer and then to use the files locally and directly on your PC without having to be connected. In this case, one drive will perform a synchronization once you re connect to the Internet.2 cases are possible when synchronizing a library.If you want to synchronize a personal one drive library like this one by clicking on sync the one drive app opens.If the set up one drive dialog box appears sign in with your account.If you are already signed in OneDrive opens and you'll be at the next step.By default the library will be saved on the users folder if you want to change the location click change location.This option is available only at the first synchronization.Click next.Once it's done, I click on open my OneDrive folder to see where my files are located in windows Explorer.The second case happens when you want to synchronize a library attached to a SharePoint site.By clicking on sync.The one drive app opens.Once the synchronization has been completed windows Explorer will open in the file location.In this example, we have replicated both cases, we therefore have a one drive file followed by the company name and another file with the company name. Only one file corresponds to your personal one drive and the other one to a SharePoint space created for the company.I open this one.A green check mark means the file is synced a blue mark means that the file is in synchronization. And if a problem occurs during the synchronization a Red Cross Mark appears.You can now open an edit these documents all modifications are automatically synchronized on Office 365 I can choose to open this document with the online app on a web browser.From the windows Explorer on my computer.Or directly from one of the apps installed on my computer, you can update your contents. Even if you're not connected to the Internet. When you are away. For example, all changes will be automatically downloaded next time you're back online.",2019,N/A,[],['OneDrive'],['Organize'],153.0,tutorial
161398,en,Work with documents in a synced library folder (Windows 10 - 1903),42.0,"When you synchronize your one drive library with your computer you can use the files in contains as you would with other files on your system to find your synchronize files direct things have been created in the Navigation Pane of your windows File Explorer.Your library appears in the one drive folder another SharePoint site libraries are displayed here.If I am in Word for example, I can open the files in these folders or create a file and save it in my synchronize folder.When I am on line then you file is downloaded directly into the browser. Similarly, if you delete a file in your synchronous folder. It is deleted in your browser the next time you synchronize.There are several icons in the status column.With one drive, you can decide which files you want to have at your disposal even in offline mode to avoid overloading your hard drive.The cloud I can indicates that the folder of file is only available if you are connected to the Internet. If you want to open this file one drive connects and displays the latest version of the document, which he stored online.They win, I can shows that this fine is available offline, meaning that a local copy is saved on your computer.This way you can open it and modify it. Even without an Internet connection. Once we connected this file was synchronized with the online version and your changes will apply.To choose the file of folders, you want to keep only on line or with a local copy.Right click, and then select always keep on this device or free up space.Finally is icon indicates that this file or folder has been shared.To discover other one drive options open the OneDrive menu at anytime from the windows taskbar.",2019,N/A,[],['OneDrive'],"['Produce', 'Organize']",137.0,tutorial
161399,en,Change location where you sync libraries on your computer (Windows 10 - 1903),76.0,"One drive automatically synchronizes the libraries on your local disk C in your windows personal user folder.However, you can modify it a synchronization location if for example, there is not enough space on your local disk. C if you are already synchronizing your libraries with one drive the first step is to stop synchronization.To do this click under one drive icon in your windows taskbar.Then in the more menu click on settings.Choose a folder.And select stop sync.Do this for each folder if necessary.If this is the last synchronize folder a window ones you that the link to your account will be interrupted.Then go to one drive and select the first library. You want to synchronise we can sync at the Top.In one drive wizard login if necessary.And click on change location. If this thing does not appear it means that the library is still synchronized.Browse to the folder you wish to define as the root folder to synchronize your files on your computer.The wizard indicates the new synchronization location.Click on next.From now on all the libraries, you synchronize will appear in this new location.Step syncing a folder from one drive open your File Explorer then right clicked is folder.And click on settings.She like the option choose folders.And check this box to stop syncing all folders and files or in check them 1 by 1.To change the synchronization location when you have stopped synchronizing off all those right click. The one drive icon on your taskbar again.And click on settings.In the window click on ending this PC.The next time you synchronize you would then have the possibility to change the location.",2019,N/A,[],['OneDrive'],['Organize'],143.0,tutorial
161427,en,Dictate email messages in Outlook,83.0,Create a new email (or start a reply)…Then click on the microphone icon and start talking!,2019,N/A,[],['Outlook'],[],34.0,tutorial
165678,en,Organize Your Notes,71.0,"On the one note mobile home page.You can manage to notebooks to synchronizeyou can synchronize all your notebooks.The personal ones.The ones shared by your colleagues andthose from teams or share point groups.To create a new notebook tap the plusicon at the Top right of the screen.However, it is recommended tocreate your notebook in OneDriveonline or share point and then tosynchronize it with your smart Phone.To synchronise an existing notebook?Tap more notebooks,then select a notebook tosynchronize from the list.So you can do it later on yoursmartphone even in offline mode.To organize your notebooks byaccess preference tap edit.Then drag the one you want to display 1st.You can also close a notebookor changes color.To do this select your notebook andat the bottom of the screen tap theright button to change the color.The left button enables youto G sync your notebook.A confirmation popup window appears.To view your notes Open your notebook?The list of existing sections is displayed.Tap the plus icon at the Top rightto add a new section and name it.To customize it press edit.Then drag your sections to organize them.Tap a section to display thelist of pages it contains.In the same way as notebooks and sections.The edit button will enable you toorganize pages by dragging them.",2019,N/A,[],['OneNote'],['Mobility'],113.0,tutorial
165679,en,Take Notes Orally,70.0,"It is sometimes complicated take text notes on a smartphone's the ergonomics of the device is not necessarily adapted to this purpose.In one note mobile it's very easy to do with speech recognition.Tap the plus icon to create a new page.Give it a title.To take notes more easily tap the microphone icon next to the spacebar.Dictate your text and the punctuation.When this is done tap the keyboard icon.Please note that if you have activated the airplane mode or if you are not connected to the Internet speech recognition will not work.Correct errors if there are any.To highlight a part of the text in bold press, and hold a word tab select and move the sliders.Above the keyboard slide to the left to find the features jackbox bullets number indent on the left and right.Bold italic and strikethrough.Tap anywhere to deselect.A little tip.To undo your last action shake your Phone from left to right and tap undo.",2019,N/A,[],['OneNote'],['Mobility'],93.0,tutorial
165680,en,Share and Send a Copy of a Page,71.0,"One note is the dream collaboration tool.As in the online or desktop versions. You can share your notebooks with other people.You can share either from the section list view or from the page list view.Tap the three dots and share notebook.As on your PC choose the type of sharing and the names of your recipients.Write a message if needed, and taps and.To manage your notebook axis tap the three dots and select share notebook?Tap manage axis.Change the permissions.Tap the backspace error and close to display your page.You could also write notes and send a copy Vieta communication applications installed on your smart Phone.From your page tap the three dots an selects send a copy of the page.Your page would be sent in PDF format.You have several options send by Mail with outlook if the application is installed on your smartphone you will find all your Contacts in your address book.Send with another application.AirDrop enables you to share with other users who have an iPhone around you.Or you can use one of the applications in the list such as teams.Or, a printer.In this case, the printer an your Phone will have to use the same Wi-Fi network.",2019,N/A,[],['OneNote'],['Mobility'],111.0,tutorial
165681,en,Insert Pictures in Your Notes with Your Smartphone,86.0,When you are in the field. It is interesting to take pictures comment annotate and share them almost instantly with your colleagues in the office.Open a page and tap in his body where you want to insert your picture.If you have installed office lands your document and white board pictures will be converted to PDF format.Tap the Camera icon.Select take picture.And choose what you want to capture a photo a document or a white board.Crop rotate and save your shot.Was the picture is in your page. You can add notes annotate your picture and tap done?Add a comment or highlight information with the highlighter.,2019,N/A,[],['OneNote'],['Mobility'],63.0,tutorial
165682,en,Insert Links and Documents,70.0,"While on the move or at the office. You can add links or files to notes in OneNote mobile to store information in the same place.To insert a link scroll, the toolbar and tap the insert link icon.Then open the application of your choice and copy the link.The URL created is saved in the clipboard of your Phone.In one note paste a link in this field.Enter a name and tap done.To insert an attachment proceed in the same way using the paper clip icon. One note opens the last view of browse your iPhones document management tool.If your document is elsewhere tap back.Several locations are available open OneDrive.In libraries, you will find your share point sites documents.In files your one drive documents and in shared files shared by your colleagues.Select documents you wish to insert.To view this document tap on it twice. It will open in the application if it is installed on your smart Phone.",2019,N/A,[],['OneNote'],['Mobility'],95.0,tutorial
165683,en,Search Notes,79.0,"OneNote Mobile is equipped with a sophisticated search engin, they can easily find any term in your notebooks.Tap search on the lower part of the screen.The history of your searches is displayed.Enter your keyword.One note will display all notebooks sections, and pages containing this word it will only apply to synchronize notebooks.Another method to quickly find a note is to pin it.From the notebook view tab recent notes.The list of the last page is viewed or modified is displayed on the screen.Pin notes will remain at the Top of this list.",2019,N/A,[],['OneNote'],['Mobility'],54.0,tutorial
165684,en,Create a List of Tasks,51.0,"In one note mobile you can quickly create to do lists this way when you are in the field, you will be able to check your tasks.Tempted you list button and name it.Brought your text.To change the order of your list tap edit an organizer items.Use the button increased indent to create a sub level of your main point.Your checklist is ready check the completed actions, the automatically hidden and marked as complete.To find them tap show completed.You can also view your To Do List as in one note online or the desktop version.Tap the three dots and select view as note.",2019,N/A,[],['OneNote'],['Mobility'],65.0,tutorial
165685,en,Protect Your Notes with a Password,90.0,"When protecting your notes with a password you can control access to your notebook information, especially when it comes to learn notebooks.Passwords apply only to individual sections and not to complete notebooks.To apply a password to a section.Chap edit and select the section. You want to protect then tap the padlock and protect this section.Then enter the password and confirm it.When you work in a password protected section. It remains unlocked as long as you are in it.When you first open the password protected section. You can use your fingerprint to access your notes in this case enable unlock with fingerprint finally enter your password and tap unlock.If you have enable touch idea to unlock it protected section. When viewing it. You will be asked to use your fingerprint and not your password to view or edit it.If you do longer wish to use touch ID to unlock a protected section you must change the password.Tap edit.Select the section.Select the padlock and tap change password.And to your former password and then you one before confirming.When opening the protected section do not enable unlock with fingerprint, but use your password to unlock the section.To delete a section password tap remove password, then enter the password and tap remove.",2019,N/A,[],['OneNote'],['Mobility'],122.0,tutorial
